Gender,Match,Age,StudyField,Race,ImpRace,ImpRelig,From,Income,Goal,FreqDate,FreqGoOut,CareerField,Sports,Exercise,Dining,Art,Gaming,Clubbing,Reading,Tv,Movies,Concerts,Music,Shopping,Yoga,ExpectHappy,ExpectNum,DesireAttr,DesireSinc,DesireIntel,DesireFun,DesireAmb,DesireShar,YourAttr,YourSinc,YourIntel,YourFun,YourAmb
Male,0,29.0,Business/Economics/Finance,Caucasian,3.0,3.0,France  / New York,,FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,4.0,8.0,5.0,2.0,7.0,5.0,2.0,8.0,6.0,7.0,2.0,1.0,6.0,,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0
Male,0,29.0,Business/Economics/Finance,Caucasian,3.0,3.0,France  / New York,,FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,4.0,8.0,5.0,2.0,7.0,5.0,2.0,8.0,6.0,7.0,2.0,1.0,6.0,,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0
Male,0,29.0,Business/Economics/Finance,Caucasian,3.0,3.0,France  / New York,,FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,4.0,8.0,5.0,2.0,7.0,5.0,2.0,8.0,6.0,7.0,2.0,1.0,6.0,,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0
Male,0,29.0,Business/Economics/Finance,Caucasian,3.0,3.0,France  / New York,,FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,4.0,8.0,5.0,2.0,7.0,5.0,2.0,8.0,6.0,7.0,2.0,1.0,6.0,,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0
Male,0,29.0,Business/Economics/Finance,Caucasian,3.0,3.0,France  / New York,,FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,4.0,8.0,5.0,2.0,7.0,5.0,2.0,8.0,6.0,7.0,2.0,1.0,6.0,,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0
Male,0,29.0,Business/Economics/Finance,Caucasian,3.0,3.0,France  / New York,,FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,4.0,8.0,5.0,2.0,7.0,5.0,2.0,8.0,6.0,7.0,2.0,1.0,6.0,,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0
Male,0,29.0,Business/Economics/Finance,Caucasian,3.0,3.0,France  / New York,,FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,4.0,8.0,5.0,2.0,7.0,5.0,2.0,8.0,6.0,7.0,2.0,1.0,6.0,,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0
Male,0,29.0,Business/Economics/Finance,Caucasian,3.0,3.0,France  / New York,,FunNightOut,OneAMonth,SeveralAWeek,Finance/Marketing/Business,7.0,4.0,8.0,5.0,2.0,7.0,5.0,2.0,8.0,6.0,7.0,2.0,1.0,6.0,,30.0,15.0,15.0,20.0,10.0,10.0,6.0,8.0,7.0,7.0,8.0
Female,0,34.0,SocialScience,Asian,2.0,1.0,Tokyo and Texas,,MeetNewPeople,TwiceAWeek,TwiceAWeek,Academic/Research,8.0,7.0,6.0,6.0,3.0,6.0,7.0,2.0,8.0,8.0,8.0,3.0,1.0,9.0,,2.0,60.0,15.0,8.0,5.0,10.0,5.0,9.0,7.0,8.0,7.0
Female,0,34.0,SocialScience,Asian,2.0,1.0,Tokyo and Texas,,MeetNewPeople,TwiceAWeek,TwiceAWeek,Academic/Research,8.0,7.0,6.0,6.0,3.0,6.0,7.0,2.0,8.0,8.0,8.0,3.0,1.0,9.0,,2.0,60.0,15.0,8.0,5.0,10.0,5.0,9.0,7.0,8.0,7.0
Female,0,34.0,SocialScience,Asian,2.0,1.0,Tokyo and Texas,,MeetNewPeople,TwiceAWeek,TwiceAWeek,Academic/Research,8.0,7.0,6.0,6.0,3.0,6.0,7.0,2.0,8.0,8.0,8.0,3.0,1.0,9.0,,2.0,60.0,15.0,8.0,5.0,10.0,5.0,9.0,7.0,8.0,7.0
Female,0,34.0,SocialScience,Asian,2.0,1.0,Tokyo and Texas,,MeetNewPeople,TwiceAWeek,TwiceAWeek,Academic/Research,8.0,7.0,6.0,6.0,3.0,6.0,7.0,2.0,8.0,8.0,8.0,3.0,1.0,9.0,,2.0,60.0,15.0,8.0,5.0,10.0,5.0,9.0,7.0,8.0,7.0
Female,0,34.0,SocialScience,Asian,2.0,1.0,Tokyo and Texas,,MeetNewPeople,TwiceAWeek,TwiceAWeek,Academic/Research,8.0,7.0,6.0,6.0,3.0,6.0,7.0,2.0,8.0,8.0,8.0,3.0,1.0,9.0,,2.0,60.0,15.0,8.0,5.0,10.0,5.0,9.0,7.0,8.0,7.0
Female,1,34.0,SocialScience,Asian,2.0,1.0,Tokyo and Texas,,MeetNewPeople,TwiceAWeek,TwiceAWeek,Academic/Research,8.0,7.0,6.0,6.0,3.0,6.0,7.0,2.0,8.0,8.0,8.0,3.0,1.0,9.0,,2.0,60.0,15.0,8.0,5.0,10.0,5.0,9.0,7.0,8.0,7.0
Female,0,34.0,SocialScience,Asian,2.0,1.0,Tokyo and Texas,,MeetNewPeople,TwiceAWeek,TwiceAWeek,Academic/Research,8.0,7.0,6.0,6.0,3.0,6.0,7.0,2.0,8.0,8.0,8.0,3.0,1.0,9.0,,2.0,60.0,15.0,8.0,5.0,10.0,5.0,9.0,7.0,8.0,7.0
Female,1,34.0,SocialScience,Asian,2.0,1.0,Tokyo and Texas,,MeetNewPeople,TwiceAWeek,TwiceAWeek,Academic/Research,8.0,7.0,6.0,6.0,3.0,6.0,7.0,2.0,8.0,8.0,8.0,3.0,1.0,9.0,,2.0,60.0,15.0,8.0,5.0,10.0,5.0,9.0,7.0,8.0,7.0
Female,0,34.0,SocialScience,Asian,2.0,1.0,Tokyo and Texas,,MeetNewPeople,TwiceAWeek,TwiceAWeek,Academic/Research,8.0,7.0,6.0,6.0,3.0,6.0,7.0,2.0,8.0,8.0,8.0,3.0,1.0,9.0,,2.0,60.0,15.0,8.0,5.0,10.0,5.0,9.0,7.0,8.0,7.0
Female,1,25.0,Engineering,Asian,1.0,1.0,Taiwan,,MeetNewPeople,TwiceAMonth,OnceAWeek,Academic/Research,5.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,,10.0,20.0,20.0,20.0,10.0,20.0,7.0,9.0,8.0,6.0,3.0
Female,1,25.0,Engineering,Asian,1.0,1.0,Taiwan,,MeetNewPeople,TwiceAMonth,OnceAWeek,Academic/Research,5.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,,10.0,20.0,20.0,20.0,10.0,20.0,7.0,9.0,8.0,6.0,3.0
Female,0,25.0,Engineering,Asian,1.0,1.0,Taiwan,,MeetNewPeople,TwiceAMonth,OnceAWeek,Academic/Research,5.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,,10.0,20.0,20.0,20.0,10.0,20.0,7.0,9.0,8.0,6.0,3.0
Female,0,25.0,Engineering,Asian,1.0,1.0,Taiwan,,MeetNewPeople,TwiceAMonth,OnceAWeek,Academic/Research,5.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,,10.0,20.0,20.0,20.0,10.0,20.0,7.0,9.0,8.0,6.0,3.0
Female,0,25.0,Engineering,Asian,1.0,1.0,Taiwan,,MeetNewPeople,TwiceAMonth,OnceAWeek,Academic/Research,5.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,,10.0,20.0,20.0,20.0,10.0,20.0,7.0,9.0,8.0,6.0,3.0
Female,0,25.0,Engineering,Asian,1.0,1.0,Taiwan,,MeetNewPeople,TwiceAMonth,OnceAWeek,Academic/Research,5.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,,10.0,20.0,20.0,20.0,10.0,20.0,7.0,9.0,8.0,6.0,3.0
Female,0,25.0,Engineering,Asian,1.0,1.0,Taiwan,,MeetNewPeople,TwiceAMonth,OnceAWeek,Academic/Research,5.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,,10.0,20.0,20.0,20.0,10.0,20.0,7.0,9.0,8.0,6.0,3.0
Female,1,25.0,Engineering,Asian,1.0,1.0,Taiwan,,MeetNewPeople,TwiceAMonth,OnceAWeek,Academic/Research,5.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,,10.0,20.0,20.0,20.0,10.0,20.0,7.0,9.0,8.0,6.0,3.0
Female,0,25.0,Engineering,Asian,1.0,1.0,Taiwan,,MeetNewPeople,TwiceAMonth,OnceAWeek,Academic/Research,5.0,7.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,8.0,8.0,8.0,6.0,8.0,,10.0,20.0,20.0,20.0,10.0,20.0,7.0,9.0,8.0,6.0,3.0
Female,1,23.0,SocialScience,Caucasian,8.0,3.0,"Erie, PA",,FunNightOut,TwiceAMonth,TwiceAWeek,Psychologist,8.0,6.0,10.0,8.0,6.0,9.0,7.0,8.0,8.0,10.0,10.0,7.0,7.0,5.0,,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0
Female,0,23.0,SocialScience,Caucasian,8.0,3.0,"Erie, PA",,FunNightOut,TwiceAMonth,TwiceAWeek,Psychologist,8.0,6.0,10.0,8.0,6.0,9.0,7.0,8.0,8.0,10.0,10.0,7.0,7.0,5.0,,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0
Female,0,23.0,SocialScience,Caucasian,8.0,3.0,"Erie, PA",,FunNightOut,TwiceAMonth,TwiceAWeek,Psychologist,8.0,6.0,10.0,8.0,6.0,9.0,7.0,8.0,8.0,10.0,10.0,7.0,7.0,5.0,,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0
Female,1,23.0,SocialScience,Caucasian,8.0,3.0,"Erie, PA",,FunNightOut,TwiceAMonth,TwiceAWeek,Psychologist,8.0,6.0,10.0,8.0,6.0,9.0,7.0,8.0,8.0,10.0,10.0,7.0,7.0,5.0,,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0
Female,1,23.0,SocialScience,Caucasian,8.0,3.0,"Erie, PA",,FunNightOut,TwiceAMonth,TwiceAWeek,Psychologist,8.0,6.0,10.0,8.0,6.0,9.0,7.0,8.0,8.0,10.0,10.0,7.0,7.0,5.0,,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0
Female,0,23.0,SocialScience,Caucasian,8.0,3.0,"Erie, PA",,FunNightOut,TwiceAMonth,TwiceAWeek,Psychologist,8.0,6.0,10.0,8.0,6.0,9.0,7.0,8.0,8.0,10.0,10.0,7.0,7.0,5.0,,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0
Female,0,23.0,SocialScience,Caucasian,8.0,3.0,"Erie, PA",,FunNightOut,TwiceAMonth,TwiceAWeek,Psychologist,8.0,6.0,10.0,8.0,6.0,9.0,7.0,8.0,8.0,10.0,10.0,7.0,7.0,5.0,,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0
Female,0,23.0,SocialScience,Caucasian,8.0,3.0,"Erie, PA",,FunNightOut,TwiceAMonth,TwiceAWeek,Psychologist,8.0,6.0,10.0,8.0,6.0,9.0,7.0,8.0,8.0,10.0,10.0,7.0,7.0,5.0,,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0
Female,1,23.0,SocialScience,Caucasian,8.0,3.0,"Erie, PA",,FunNightOut,TwiceAMonth,TwiceAWeek,Psychologist,8.0,6.0,10.0,8.0,6.0,9.0,7.0,8.0,8.0,10.0,10.0,7.0,7.0,5.0,,40.0,10.0,15.0,20.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0
Female,0,30.0,SocialScience,Latino,2.0,4.0,New York,,MeetNewPeople,SeveralAYear,TwiceAWeek,Psychologist,5.0,9.0,9.0,9.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,4.0,6.0,6.0,,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,8.0,7.0,8.0
Female,0,30.0,SocialScience,Latino,2.0,4.0,New York,,MeetNewPeople,SeveralAYear,TwiceAWeek,Psychologist,5.0,9.0,9.0,9.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,4.0,6.0,6.0,,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,8.0,7.0,8.0
Female,0,30.0,SocialScience,Latino,2.0,4.0,New York,,MeetNewPeople,SeveralAYear,TwiceAWeek,Psychologist,5.0,9.0,9.0,9.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,4.0,6.0,6.0,,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,8.0,7.0,8.0
Female,0,30.0,SocialScience,Latino,2.0,4.0,New York,,MeetNewPeople,SeveralAYear,TwiceAWeek,Psychologist,5.0,9.0,9.0,9.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,4.0,6.0,6.0,,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,8.0,7.0,8.0
Female,0,30.0,SocialScience,Latino,2.0,4.0,New York,,MeetNewPeople,SeveralAYear,TwiceAWeek,Psychologist,5.0,9.0,9.0,9.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,4.0,6.0,6.0,,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,8.0,7.0,8.0
Female,1,30.0,SocialScience,Latino,2.0,4.0,New York,,MeetNewPeople,SeveralAYear,TwiceAWeek,Psychologist,5.0,9.0,9.0,9.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,4.0,6.0,6.0,,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,8.0,7.0,8.0
Female,1,30.0,SocialScience,Latino,2.0,4.0,New York,,MeetNewPeople,SeveralAYear,TwiceAWeek,Psychologist,5.0,9.0,9.0,9.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,4.0,6.0,6.0,,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,8.0,7.0,8.0
Female,1,30.0,SocialScience,Latino,2.0,4.0,New York,,MeetNewPeople,SeveralAYear,TwiceAWeek,Psychologist,5.0,9.0,9.0,9.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,4.0,6.0,6.0,,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,8.0,7.0,8.0
Female,0,30.0,SocialScience,Latino,2.0,4.0,New York,,MeetNewPeople,SeveralAYear,TwiceAWeek,Psychologist,5.0,9.0,9.0,9.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,4.0,6.0,6.0,,10.0,20.0,20.0,10.0,10.0,30.0,7.0,9.0,8.0,7.0,8.0
Female,0,36.0,Education,AfricanAmerican,5.0,5.0,"Westchester, new York",,MeetNewPeople,SeveralAYear,TwiceAMonth,Academic/Research,2.0,3.0,8.0,8.0,2.0,6.0,9.0,6.0,8.0,10.0,10.0,10.0,8.0,8.0,,15.0,15.0,15.0,20.0,20.0,15.0,8.0,9.0,9.0,6.0,8.0
Female,0,36.0,Education,AfricanAmerican,5.0,5.0,"Westchester, new York",,MeetNewPeople,SeveralAYear,TwiceAMonth,Academic/Research,2.0,3.0,8.0,8.0,2.0,6.0,9.0,6.0,8.0,10.0,10.0,10.0,8.0,8.0,,15.0,15.0,15.0,20.0,20.0,15.0,8.0,9.0,9.0,6.0,8.0
Female,0,36.0,Education,AfricanAmerican,5.0,5.0,"Westchester, new York",,MeetNewPeople,SeveralAYear,TwiceAMonth,Academic/Research,2.0,3.0,8.0,8.0,2.0,6.0,9.0,6.0,8.0,10.0,10.0,10.0,8.0,8.0,,15.0,15.0,15.0,20.0,20.0,15.0,8.0,9.0,9.0,6.0,8.0
Female,0,36.0,Education,AfricanAmerican,5.0,5.0,"Westchester, new York",,MeetNewPeople,SeveralAYear,TwiceAMonth,Academic/Research,2.0,3.0,8.0,8.0,2.0,6.0,9.0,6.0,8.0,10.0,10.0,10.0,8.0,8.0,,15.0,15.0,15.0,20.0,20.0,15.0,8.0,9.0,9.0,6.0,8.0
Female,0,36.0,Education,AfricanAmerican,5.0,5.0,"Westchester, new York",,MeetNewPeople,SeveralAYear,TwiceAMonth,Academic/Research,2.0,3.0,8.0,8.0,2.0,6.0,9.0,6.0,8.0,10.0,10.0,10.0,8.0,8.0,,15.0,15.0,15.0,20.0,20.0,15.0,8.0,9.0,9.0,6.0,8.0
Female,1,36.0,Education,AfricanAmerican,5.0,5.0,"Westchester, new York",,MeetNewPeople,SeveralAYear,TwiceAMonth,Academic/Research,2.0,3.0,8.0,8.0,2.0,6.0,9.0,6.0,8.0,10.0,10.0,10.0,8.0,8.0,,15.0,15.0,15.0,20.0,20.0,15.0,8.0,9.0,9.0,6.0,8.0
Female,1,36.0,Education,AfricanAmerican,5.0,5.0,"Westchester, new York",,MeetNewPeople,SeveralAYear,TwiceAMonth,Academic/Research,2.0,3.0,8.0,8.0,2.0,6.0,9.0,6.0,8.0,10.0,10.0,10.0,8.0,8.0,,15.0,15.0,15.0,20.0,20.0,15.0,8.0,9.0,9.0,6.0,8.0
Female,0,36.0,Education,AfricanAmerican,5.0,5.0,"Westchester, new York",,MeetNewPeople,SeveralAYear,TwiceAMonth,Academic/Research,2.0,3.0,8.0,8.0,2.0,6.0,9.0,6.0,8.0,10.0,10.0,10.0,8.0,8.0,,15.0,15.0,15.0,20.0,20.0,15.0,8.0,9.0,9.0,6.0,8.0
Female,0,36.0,Education,AfricanAmerican,5.0,5.0,"Westchester, new York",,MeetNewPeople,SeveralAYear,TwiceAMonth,Academic/Research,2.0,3.0,8.0,8.0,2.0,6.0,9.0,6.0,8.0,10.0,10.0,10.0,8.0,8.0,,15.0,15.0,15.0,20.0,20.0,15.0,8.0,9.0,9.0,6.0,8.0
Female,0,29.0,PoliticalScience,Caucasian,2.0,7.0,USA/American,,MeetNewPeople,SeveralAYear,OnceAWeek,Finance/Marketing/Business,1.0,5.0,10.0,7.0,1.0,6.0,10.0,1.0,8.0,9.0,9.0,1.0,5.0,5.0,,15.0,10.0,20.0,20.0,20.0,15.0,7.0,7.0,8.0,9.0,10.0
Female,0,29.0,PoliticalScience,Caucasian,2.0,7.0,USA/American,,MeetNewPeople,SeveralAYear,OnceAWeek,Finance/Marketing/Business,1.0,5.0,10.0,7.0,1.0,6.0,10.0,1.0,8.0,9.0,9.0,1.0,5.0,5.0,,15.0,10.0,20.0,20.0,20.0,15.0,7.0,7.0,8.0,9.0,10.0
Female,0,29.0,PoliticalScience,Caucasian,2.0,7.0,USA/American,,MeetNewPeople,SeveralAYear,OnceAWeek,Finance/Marketing/Business,1.0,5.0,10.0,7.0,1.0,6.0,10.0,1.0,8.0,9.0,9.0,1.0,5.0,5.0,,15.0,10.0,20.0,20.0,20.0,15.0,7.0,7.0,8.0,9.0,10.0
Female,0,29.0,PoliticalScience,Caucasian,2.0,7.0,USA/American,,MeetNewPeople,SeveralAYear,OnceAWeek,Finance/Marketing/Business,1.0,5.0,10.0,7.0,1.0,6.0,10.0,1.0,8.0,9.0,9.0,1.0,5.0,5.0,,15.0,10.0,20.0,20.0,20.0,15.0,7.0,7.0,8.0,9.0,10.0
Female,0,29.0,PoliticalScience,Caucasian,2.0,7.0,USA/American,,MeetNewPeople,SeveralAYear,OnceAWeek,Finance/Marketing/Business,1.0,5.0,10.0,7.0,1.0,6.0,10.0,1.0,8.0,9.0,9.0,1.0,5.0,5.0,,15.0,10.0,20.0,20.0,20.0,15.0,7.0,7.0,8.0,9.0,10.0
Female,0,29.0,PoliticalScience,Caucasian,2.0,7.0,USA/American,,MeetNewPeople,SeveralAYear,OnceAWeek,Finance/Marketing/Business,1.0,5.0,10.0,7.0,1.0,6.0,10.0,1.0,8.0,9.0,9.0,1.0,5.0,5.0,,15.0,10.0,20.0,20.0,20.0,15.0,7.0,7.0,8.0,9.0,10.0
Female,0,29.0,PoliticalScience,Caucasian,2.0,7.0,USA/American,,MeetNewPeople,SeveralAYear,OnceAWeek,Finance/Marketing/Business,1.0,5.0,10.0,7.0,1.0,6.0,10.0,1.0,8.0,9.0,9.0,1.0,5.0,5.0,,15.0,10.0,20.0,20.0,20.0,15.0,7.0,7.0,8.0,9.0,10.0
Female,0,29.0,PoliticalScience,Caucasian,2.0,7.0,USA/American,,MeetNewPeople,SeveralAYear,OnceAWeek,Finance/Marketing/Business,1.0,5.0,10.0,7.0,1.0,6.0,10.0,1.0,8.0,9.0,9.0,1.0,5.0,5.0,,15.0,10.0,20.0,20.0,20.0,15.0,7.0,7.0,8.0,9.0,10.0
Female,0,29.0,PoliticalScience,Caucasian,2.0,7.0,USA/American,,MeetNewPeople,SeveralAYear,OnceAWeek,Finance/Marketing/Business,1.0,5.0,10.0,7.0,1.0,6.0,10.0,1.0,8.0,9.0,9.0,1.0,5.0,5.0,,15.0,10.0,20.0,20.0,20.0,15.0,7.0,7.0,8.0,9.0,10.0
Female,0,30.0,Education,Caucasian,1.0,1.0,NYC,,MeetNewPeople,OnceAWeek,SeveralAWeek,Academic/Research,8.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,5.0,10.0,6.0,,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,10.0,8.0,10.0
Female,0,30.0,Education,Caucasian,1.0,1.0,NYC,,MeetNewPeople,OnceAWeek,SeveralAWeek,Academic/Research,8.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,5.0,10.0,6.0,,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,10.0,8.0,10.0
Female,0,30.0,Education,Caucasian,1.0,1.0,NYC,,MeetNewPeople,OnceAWeek,SeveralAWeek,Academic/Research,8.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,5.0,10.0,6.0,,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,10.0,8.0,10.0
Female,0,30.0,Education,Caucasian,1.0,1.0,NYC,,MeetNewPeople,OnceAWeek,SeveralAWeek,Academic/Research,8.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,5.0,10.0,6.0,,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,10.0,8.0,10.0
Female,0,30.0,Education,Caucasian,1.0,1.0,NYC,,MeetNewPeople,OnceAWeek,SeveralAWeek,Academic/Research,8.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,5.0,10.0,6.0,,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,10.0,8.0,10.0
Female,0,30.0,Education,Caucasian,1.0,1.0,NYC,,MeetNewPeople,OnceAWeek,SeveralAWeek,Academic/Research,8.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,5.0,10.0,6.0,,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,10.0,8.0,10.0
Female,0,30.0,Education,Caucasian,1.0,1.0,NYC,,MeetNewPeople,OnceAWeek,SeveralAWeek,Academic/Research,8.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,5.0,10.0,6.0,,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,10.0,8.0,10.0
Female,1,30.0,Education,Caucasian,1.0,1.0,NYC,,MeetNewPeople,OnceAWeek,SeveralAWeek,Academic/Research,8.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,5.0,10.0,6.0,,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,10.0,8.0,10.0
Female,0,30.0,Education,Caucasian,1.0,1.0,NYC,,MeetNewPeople,OnceAWeek,SeveralAWeek,Academic/Research,8.0,10.0,10.0,10.0,1.0,5.0,10.0,7.0,10.0,10.0,10.0,5.0,10.0,6.0,,22.0,12.0,30.0,25.0,10.0,1.0,7.0,10.0,10.0,8.0,10.0
Female,0,29.0,Education,Caucasian,1.0,1.0,"Great Neck, NY",,Other,SeveralAYear,TwiceAWeek,Academic/Research,3.0,7.0,7.0,10.0,1.0,4.0,10.0,2.0,7.0,6.0,8.0,2.0,1.0,4.0,,15.0,22.0,22.0,16.0,15.0,10.0,8.0,9.0,8.0,5.0,8.0
Female,0,29.0,Education,Caucasian,1.0,1.0,"Great Neck, NY",,Other,SeveralAYear,TwiceAWeek,Academic/Research,3.0,7.0,7.0,10.0,1.0,4.0,10.0,2.0,7.0,6.0,8.0,2.0,1.0,4.0,,15.0,22.0,22.0,16.0,15.0,10.0,8.0,9.0,8.0,5.0,8.0
Female,0,29.0,Education,Caucasian,1.0,1.0,"Great Neck, NY",,Other,SeveralAYear,TwiceAWeek,Academic/Research,3.0,7.0,7.0,10.0,1.0,4.0,10.0,2.0,7.0,6.0,8.0,2.0,1.0,4.0,,15.0,22.0,22.0,16.0,15.0,10.0,8.0,9.0,8.0,5.0,8.0
Female,0,29.0,Education,Caucasian,1.0,1.0,"Great Neck, NY",,Other,SeveralAYear,TwiceAWeek,Academic/Research,3.0,7.0,7.0,10.0,1.0,4.0,10.0,2.0,7.0,6.0,8.0,2.0,1.0,4.0,,15.0,22.0,22.0,16.0,15.0,10.0,8.0,9.0,8.0,5.0,8.0
Female,0,29.0,Education,Caucasian,1.0,1.0,"Great Neck, NY",,Other,SeveralAYear,TwiceAWeek,Academic/Research,3.0,7.0,7.0,10.0,1.0,4.0,10.0,2.0,7.0,6.0,8.0,2.0,1.0,4.0,,15.0,22.0,22.0,16.0,15.0,10.0,8.0,9.0,8.0,5.0,8.0
Female,0,29.0,Education,Caucasian,1.0,1.0,"Great Neck, NY",,Other,SeveralAYear,TwiceAWeek,Academic/Research,3.0,7.0,7.0,10.0,1.0,4.0,10.0,2.0,7.0,6.0,8.0,2.0,1.0,4.0,,15.0,22.0,22.0,16.0,15.0,10.0,8.0,9.0,8.0,5.0,8.0
Female,0,29.0,Education,Caucasian,1.0,1.0,"Great Neck, NY",,Other,SeveralAYear,TwiceAWeek,Academic/Research,3.0,7.0,7.0,10.0,1.0,4.0,10.0,2.0,7.0,6.0,8.0,2.0,1.0,4.0,,15.0,22.0,22.0,16.0,15.0,10.0,8.0,9.0,8.0,5.0,8.0
Female,0,29.0,Education,Caucasian,1.0,1.0,"Great Neck, NY",,Other,SeveralAYear,TwiceAWeek,Academic/Research,3.0,7.0,7.0,10.0,1.0,4.0,10.0,2.0,7.0,6.0,8.0,2.0,1.0,4.0,,15.0,22.0,22.0,16.0,15.0,10.0,8.0,9.0,8.0,5.0,8.0
Female,0,29.0,Education,Caucasian,1.0,1.0,"Great Neck, NY",,Other,SeveralAYear,TwiceAWeek,Academic/Research,3.0,7.0,7.0,10.0,1.0,4.0,10.0,2.0,7.0,6.0,8.0,2.0,1.0,4.0,,15.0,22.0,22.0,16.0,15.0,10.0,8.0,9.0,8.0,5.0,8.0
Female,0,22.0,Engineering,Asian,3.0,3.0,California (West Coast),,FunNightOut,AlmostNever,OnceAWeek,Undecided,8.0,7.0,8.0,5.0,2.0,9.0,5.0,7.0,8.0,4.0,9.0,5.0,2.0,7.0,,15.0,25.0,15.0,20.0,10.0,15.0,8.0,10.0,7.0,9.0,9.0
